No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,DTI,Accounts,FICO,FICO_Band,Utilization_Band,DTI_Band,DTI_Band_10pct,LoanAmount_Band,Asset_Band,Predicted_Chargeoff_Score
0,23,0,0,1,0,0,1,1,1,0,0,0,0,2795,0,0,0,930,0.357852669,52939,0,0,0,1,,599,0.017567389,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,1
1,20,0,0,0,0,0,1,0,0,1,0,0,1,651,2,2,1,128,0.120892497,19066,0,0,0,0,,,0.006713521,1,,,Low (10-30%),Target (<36%),<1%,No debt,501-1000,0
0,22,0,0,0,0,0,0,1,0,0,0,1,0,280,1,1,0,334,0.257723319,43169,1,1,5897,0,,530,0.007737034,1,Poor,521-530,Low (10-30%),Target (<36%),<1%,Moderate (5K–10K),<500,0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,1070,3,2,0,867,0.341488118,45007,0,0,0,0,,551,0.01926367,1,Poor,551-560,Moderate (30-60%),Target (<36%),1–3%,No debt,1001-1500,0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,2952,0,1,0,705,0.355712271,35759,0,1,20774,0,,595,0.019715316,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),>2500,0
0,22,0,0,0,0,0,1,0,0,0,0,0,0,1419,3,1,0,885,0.637209527,20261,1,1,16508,0,,510,0.043679976,1,Poor,501-510,High (60-100%),Target (<36%),3–5%,Very High (>15K),1001-1500,0
0,22,0,0,0,0,0,0,1,0,0,0,1,0,1395,0,1,0,875,0.101207582,41398,0,0,0,0,,530,0.021136287,1,Poor,521-530,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
0,19,0,0,0,0,0,1,1,0,0,0,0,0,1248,1,2,0,460.8,0.645481501,50996,1,0,0,0,,503,0.009036003,1,Poor,501-510,High (60-100%),Target (<36%),<1%,No debt,1001-1500,0
0,20,0,0,0,0,0,0,1,0,1,0,0,0,947,3,2,0,47.2,0.604246343,48740,0,0,0,0,,593,0.000968404,1,Fair,591-600,High (60-100%),Target (<36%),<1%,No debt,501-1000,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1667,3,1,0,705.6,0.359898449,36440,0,0,0,0,,,0.019363337,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
0,22,0,0,1,0,0,1,0,1,0,1,0,1,1187,2,1,0,398,0.1929952,44741,0,1,19620,1,,614,0.008895644,1,Fair,611-620,Low (10-30%),Target (<36%),<1%,Very High (>15K),1001-1500,1
1,23,0,0,0,0,0,0,0,0,1,0,1,0,837,0,2,0,553,0.124000227,22516,0,1,11310,0,,,0.024560313,1,,,Low (10-30%),Target (<36%),1–3%,High (10K–15K),501-1000,0
1,18,0,0,1,0,0,0,1,1,0,1,0,0,2049,1,2,0,155.2,0.292534598,41164,0,0,0,1,,,0.003770285,1,,,Low (10-30%),Target (<36%),<1%,No debt,2001-2500,1
1,23,0,0,0,0,0,0,0,0,0,0,1,0,2148,1,1,0,520,0.395248512,37733,0,0,0,0,,,0.01378104,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1539,1,1,0,87.2,0.297719277,18650,0,1,12818.4,0,,,0.004675603,1,,,Low (10-30%),Target (<36%),<1%,High (10K–15K),1501-2000,0
0,23,0,0,0,0,0,0,0,0,1,0,0,1,1199,0,2,0,178,0.278555182,32263,0,0,0,0,,519,0.005517156,1,Poor,511-520,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
0,18,0,0,0,0,0,1,0,0,0,0,0,0,1497,3,3,0,32.8,0,20048,1,0,0,0,,539,0.001636073,1,Poor,531-540,Very Low (<10%),Target (<36%),<1%,No debt,1001-1500,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,701,0.1,19733,0,0,0,0,,541,0.035524249,1,Poor,541-550,Low (10-30%),Target (<36%),3–5%,No debt,1001-1500,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,731,0,1,0,310,0.291918236,26099,0,0,0,0,,571,0.01187785,1,Poor,571-580,Low (10-30%),Target (<36%),1–3%,No debt,501-1000,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,437,3,0,0,336.8,0.356246713,28797,0,0,0,0,,657,0.011695663,1,Fair,651-660,Moderate (30-60%),Target (<36%),1–3%,No debt,<500,0
0,24,0,0,0,0,0,1,0,0,1,0,0,1,2370,1,0,0,920,0.429683039,42357,0,0,0,0,,524,0.021720141,1,Poor,521-530,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,2996,3,2,0,909,0.485938,31640,0,0,0,0,,591,0.028729456,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,0
0,24,0,0,0,0,0,0,1,0,1,0,0,0,2019,2,0,0,602,0.468813165,29954,0,0,0,0,,548,0.020097483,1,Poor,541-550,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
0,19,0,0,0,0,0,1,0,0,1,0,0,0,939,2,1,1,701.6,0.192446761,27504,0,1,16216.9,0,,559,0.025509017,1,Poor,551-560,Low (10-30%),Target (<36%),1–3%,Very High (>15K),501-1000,0
1,19,0,0,0,0,0,1,1,0,1,0,0,0,1799,1,2,0,172,0.337031211,23659,1,0,0,0,,,0.007269961,1,,,Moderate (30-60%),Target (<36%),<1%,No debt,1501-2000,0
0,23,0,0,0,0,0,0,1,0,0,0,0,1,1053,3,2,0,59,0.272477979,28721,0,0,0,0,,539,0.002054246,1,Poor,531-540,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
0,23,0,0,0,0,0,0,0,1,0,1,0,1,607,1,1,0,23,0.177727636,20382,0,0,0,1,,550,0.001128447,1,Poor,541-550,Low (10-30%),Target (<36%),<1%,No debt,501-1000,1
1,20,0,0,0,0,0,0,0,1,1,0,0,0,1033,2,2,0,239.2,0.4660082,48707,0,0,0,1,,,0.004910998,1,,,Moderate (30-60%),Target (<36%),<1%,No debt,1001-1500,1
0,20,0,0,0,0,0,1,1,0,0,0,0,0,1859,1,2,0,455.2,0.168373268,41260,0,0,0,0,,575,0.011032477,1,Poor,571-580,Low (10-30%),Target (<36%),1–3%,No debt,1501-2000,0
0,19,0,0,0,0,0,0,0,0,0,0,1,0,609,3,2,0,484.8,0.308775976,50332,0,0,0,0,,637,0.009632043,1,Fair,631-640,Moderate (30-60%),Target (<36%),<1%,No debt,501-1000,0
1,21,0,0,0,0,0,0,0,0,0,0,0,1,1694,2,1,0,718.4,0.370812817,48072,1,0,0,0,,,0.01494425,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
1,23,0,0,0,0,0,1,1,0,1,0,1,0,2805,1,2,0,117,0.1,49611,0,0,0,0,,,0.002358348,1,,,Low (10-30%),Target (<36%),<1%,No debt,>2500,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,356,2,0,0,697.6,0.162574827,21911,1,1,4132.8,0,,641,0.03183789,1,Fair,641-650,Low (10-30%),Target (<36%),3–5%,Low (1K–5K),<500,0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,455,3,0,0,366,0.416773633,30470,0,1,21408,0,,651,0.012011815,1,Fair,651-660,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),<500,0
0,23,0,0,0,0,0,1,0,0,0,0,1,0,2191,3,0,0,324,0.309871741,24725,0,0,0,0,,579,0.013104146,1,Poor,571-580,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1544,3,0,0,16,0.251350535,38449,0,1,14203.7,0,,,0.000416136,1,,,Low (10-30%),Target (<36%),<1%,High (10K–15K),1501-2000,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,756,0,2,0,476.8,0.214421661,42428,1,0,0,0,,602,0.011237862,1,Fair,601-610,Low (10-30%),Target (<36%),1–3%,No debt,501-1000,0
1,18,0,0,0,0,0,1,0,0,0,0,0,1,2833,2,1,0,370.4,0.412285921,24768,0,0,0,0,,,0.01495478,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,>2500,0
0,24,0,0,0,0,0,1,0,0,1,0,0,0,2128,2,1,1,117,0,52487,0,0,0,0,,670,0.002229123,1,Good,661-670,Very Low (<10%),Target (<36%),<1%,No debt,2001-2500,0
0,24,0,0,1,0,0,0,0,1,0,1,0,1,1823,3,0,0,522,0.193141419,29488,0,0,0,1,,579,0.017702116,1,Poor,571-580,Low (10-30%),Target (<36%),1–3%,No debt,1501-2000,1
1,24,0,0,1,0,0,1,0,1,0,0,0,0,974,3,2,0,679,0.166183659,30412,0,0,0,1,,,0.022326713,1,,,Low (10-30%),Target (<36%),1–3%,No debt,501-1000,1
0,24,0,0,0,0,0,1,0,0,0,0,0,0,2281,2,2,0,537,0.513113582,46341,0,1,15113,0,,613,0.011588011,1,Fair,611-620,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),2001-2500,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1791,1,1,0,729,0,19251,0,1,14686,0,,644,0.037868163,1,Fair,641-650,Very Low (<10%),Target (<36%),3–5%,High (10K–15K),1501-2000,0
1,22,0,0,1,0,0,0,0,1,1,0,0,0,1376,1,1,0,158,0.536789771,26483,0,1,21812,1,,,0.005966091,1,,,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),1001-1500,1
0,23,0,0,1,0,0,0,0,1,0,0,0,0,1954,1,0,0,119,0.325086039,45280,0,1,18255,1,,626,0.002628092,1,Fair,621-630,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),1501-2000,1
0,19,0,0,0,0,0,0,0,0,0,0,0,0,246,3,2,1,1288.8,0.276559465,44155,1,1,10154.9,0,,616,0.029188087,1,Fair,611-620,Low (10-30%),Target (<36%),1–3%,High (10K–15K),<500,0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,518,1,1,0,666.4,0.355680421,38087,1,1,8653.4,0,,584,0.017496784,1,Fair,581-590,Moderate (30-60%),Target (<36%),1–3%,Moderate (5K–10K),501-1000,0
0,20,0,0,1,0,0,0,0,1,0,0,0,0,1959,1,2,1,825.6,0.043027548,42505,0,0,0,0,,588,0.019423597,1,Fair,581-590,Very Low (<10%),Target (<36%),1–3%,No debt,1501-2000,0
0,24,0,0,0,0,0,1,0,0,1,0,1,0,2056,3,2,0,608,0.636286693,23915,0,1,11576,0,,611,0.025423374,1,Fair,611-620,High (60-100%),Target (<36%),1–3%,High (10K–15K),2001-2500,0
0,23,0,0,0,0,0,1,1,0,0,0,0,0,2177,3,3,1,1656,0.254064729,43354,0,1,7698,0,,537,0.038197168,1,Poor,531-540,Low (10-30%),Target (<36%),3–5%,Moderate (5K–10K),2001-2500,0
0,21,0,0,0,0,0,0,0,0,0,0,1,1,686,2,0,1,69.6,0.22064897,42923,0,1,7646.1,0,,611,0.001621508,1,Fair,611-620,Low (10-30%),Target (<36%),<1%,Moderate (5K–10K),501-1000,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1502,2,2,1,1612.8,0.492795256,36084,0,1,10087.7,0,,,0.04469571,1,,,Moderate (30-60%),Target (<36%),3–5%,High (10K–15K),1501-2000,0
0,23,0,0,1,0,0,0,0,1,1,1,1,1,642,1,2,0,922,0.033781693,18026,1,1,4253,1,50,662,0.051148341,1,Fair,661-670,Very Low (<10%),Target (<36%),5–7%,Low (1K–5K),501-1000,1
1,19,0,0,0,0,0,0,0,0,1,0,1,0,2010,3,0,0,44.8,0,35718,0,1,11636.1,0,,,0.00125427,1,,,Very Low (<10%),Target (<36%),<1%,High (10K–15K),2001-2500,0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,2357,3,2,0,380,0.143722223,24486,0,0,0,0,,597,0.015519072,1,Fair,591-600,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
1,19,0,0,0,0,0,1,0,1,0,1,0,0,713,0,1,0,479.2,0.148143898,52796,1,1,3338.3,1,,,0.009076445,1,,,Low (10-30%),Target (<36%),<1%,Low (1K–5K),501-1000,1
0,23,0,0,0,0,0,1,0,0,0,0,0,0,1933,0,1,0,676,0.154185484,42587,0,1,14262,0,,671,0.015873389,1,Good,671-680,Low (10-30%),Target (<36%),1–3%,High (10K–15K),1501-2000,0
0,24,0,0,0,0,0,0,0,0,0,1,1,1,1006,3,1,0,212,0.403154063,36003,0,1,8005,1,,573,0.005888398,1,Poor,571-580,Moderate (30-60%),Target (<36%),<1%,Moderate (5K–10K),1001-1500,1
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2642,2,0,0,364.8,0.38578306,53539,0,1,8438.5,0,,,0.006813725,1,,,Moderate (30-60%),Target (<36%),<1%,Moderate (5K–10K),>2500,0
0,20,0,0,0,0,0,0,1,0,0,0,0,0,963,2,2,0,241.6,0.182648755,30521,0,0,0,0,,634,0.007915861,1,Fair,631-640,Low (10-30%),Target (<36%),<1%,No debt,501-1000,0
0,24,0,0,1,0,0,0,0,1,0,0,0,1,2238,1,2,1,676,0.585336596,29974,0,0,0,0,,597,0.022552879,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
1,19,0,0,0,0,0,0,0,0,1,0,0,0,2800,2,0,0,404.8,0.106190126,52759,0,1,12947.2,0,,,0.007672625,1,,,Low (10-30%),Target (<36%),<1%,High (10K–15K),>2500,0
0,21,0,0,0,0,0,0,1,0,0,0,1,0,1433,3,2,0,778.4,0,28545,0,1,13161.4,0,,649,0.027269224,1,Fair,641-650,Very Low (<10%),Target (<36%),1–3%,High (10K–15K),1001-1500,0
0,18,0,0,0,0,0,1,0,0,0,0,1,1,560,3,2,0,272.8,0.163631742,34457,0,1,2888.2,0,,661,0.007917114,1,Fair,661-670,Low (10-30%),Target (<36%),<1%,Low (1K–5K),501-1000,0
0,23,0,0,0,0,0,0,0,1,0,1,1,0,2996,1,0,0,389,0.436891029,40084,0,1,16793,0,,521,0.00970462,1,Poor,521-530,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),>2500,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1375,3,0,0,677.6,0.09366759,38398,0,0,0,0,,,0.017646752,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,1001-1500,0
1,25,0,0,0,0,0,0,0,0,1,0,0,0,818,2,0,0,540,0.457144352,46403,0,0,0,0,,,0.011637179,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,501-1000,0
0,24,0,0,1,0,0,0,0,1,0,1,0,0,1172,2,0,0,280,0.114231731,52712,0,0,0,1,,659,0.005311883,1,Fair,651-660,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,1
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1806,2,2,0,330,0.4386996,35036,0,1,12321,0,,561,0.009418883,1,Poor,561-570,Moderate (30-60%),Target (<36%),<1%,High (10K–15K),1501-2000,0
1,19,0,0,1,0,0,1,0,1,1,1,0,0,646,2,2,0,2.4,0,27390,0,1,8329.3,0,,,8.76E-05,1,,,Very Low (<10%),Target (<36%),<1%,Moderate (5K–10K),501-1000,0
0,20,0,0,0,0,0,0,1,0,0,0,1,0,2479,0,0,0,307.2,0.204119348,21950,0,0,0,0,,645,0.013995444,1,Fair,641-650,Low (10-30%),Target (<36%),1–3%,No debt,2001-2500,0
0,18,0,0,0,0,0,0,0,0,0,0,0,1,2675,1,1,0,432,0.180318891,42416,1,1,8866.2,0,,530,0.010184836,1,Poor,521-530,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),>2500,0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1481,2,0,0,931,0.241778956,50837,0,1,7634,0,,,0.018313433,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),1001-1500,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,2137,1,0,0,724,0.25510633,33987,1,1,15668,0,,643,0.021302263,1,Fair,641-650,Low (10-30%),Target (<36%),1–3%,Very High (>15K),2001-2500,0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,2484,2,0,1,386.4,0.42974712,22578,1,1,15381.1,0,,530,0.017114005,1,Poor,521-530,Moderate (30-60%),Target (<36%),1–3%,Very High (>15K),2001-2500,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2399,2,2,0,535.2,0.395202563,32089,0,0,0,0,,,0.016678613,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,2001-2500,0
0,25,0,0,0,0,0,0,0,0,1,0,0,0,948,0,2,0,174,0.666089688,20883,0,1,2674,0,,561,0.008332136,1,Poor,561-570,High (60-100%),Target (<36%),<1%,Low (1K–5K),501-1000,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,731,1,1,0,624.8,0.311806663,19150,1,0,0,0,,593,0.032626632,1,Fair,591-600,Moderate (30-60%),Target (<36%),3–5%,No debt,501-1000,0
1,19,0,0,0,0,0,0,1,0,0,0,1,0,156,2,2,0,296,0.244128691,41163,1,1,11766.3,0,,,0.007190924,1,,,Low (10-30%),Target (<36%),<1%,High (10K–15K),<500,0
0,18,0,0,0,0,0,0,1,0,1,0,1,0,959,2,2,0,309.6,0.038487661,47512,0,1,15168.3,0,,563,0.006516249,1,Poor,561-570,Very Low (<10%),Target (<36%),<1%,Very High (>15K),501-1000,0
0,21,0,0,0,0,0,0,0,0,0,0,0,1,2014,1,1,1,118.4,0.220286619,20709,0,1,11038.3,0,,622,0.005717321,1,Fair,621-630,Low (10-30%),Target (<36%),<1%,High (10K–15K),2001-2500,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,1,485.6,0.356847054,30312,0,0,0,0,,,0.016020058,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,501-1000,0
0,25,0,0,1,0,0,0,0,1,0,1,1,1,1891,2,1,0,550,0,38653,0,1,4437,0,,628,0.014229167,1,Fair,621-630,Very Low (<10%),Target (<36%),1–3%,Low (1K–5K),1501-2000,0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,325,3,0,0,566,0,41054,0,1,5251,0,,584,0.01378672,1,Fair,581-590,Very Low (<10%),Target (<36%),1–3%,Moderate (5K–10K),<500,0
1,19,0,0,0,0,0,1,0,0,0,0,1,0,1782,3,2,1,299.2,0.249921947,29991,0,0,0,0,,,0.009976326,1,,,Low (10-30%),Target (<36%),<1%,No debt,1501-2000,0
0,23,0,0,0,0,0,0,0,0,0,0,0,1,2648,1,0,0,335,0.045110095,34921,0,0,0,0,,546,0.009593082,1,Poor,541-550,Very Low (<10%),Target (<36%),<1%,No debt,>2500,0
0,22,0,0,0,0,0,0,0,1,1,1,0,1,1121,0,2,1,404,0.21103831,48462,0,0,0,1,,577,0.008336429,1,Poor,571-580,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,1
1,22,0,0,0,0,0,0,0,0,0,0,1,1,2665,0,1,0,912,0.098392977,37365,0,0,0,0,,,0.024407868,1,,,Very Low (<10%),Target (<36%),1–3%,No debt,>2500,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1241,2,1,0,527,0.225112931,44350,0,0,0,0,,614,0.011882751,1,Fair,611-620,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
0,20,0,0,0,0,0,1,1,0,0,0,0,0,367,1,2,0,123.2,0.142197821,23773,0,0,0,0,,637,0.00518235,1,Fair,631-640,Low (10-30%),Target (<36%),<1%,No debt,<500,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,0,1,94.4,0.213337846,50768,1,0,0,0,,587,0.001859439,1,Fair,581-590,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
1,25,0,0,0,0,0,1,0,0,1,0,1,0,1762,2,0,1,334,0,20588,0,1,22069,0,,,0.016223043,1,,,Very Low (<10%),Target (<36%),1–3%,Very High (>15K),1501-2000,0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,833,0,2,1,1212.8,0.07699916,51258,1,0,0,0,,519,0.023660697,1,Poor,511-520,Very Low (<10%),Target (<36%),1–3%,No debt,501-1000,0
1,24,0,0,0,0,0,1,0,0,1,0,0,0,2127,2,1,0,282,0.231124258,32282,0,1,9793,0,,,0.008735518,1,,,Low (10-30%),Target (<36%),<1%,Moderate (5K–10K),2001-2500,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2103,3,3,1,1351.2,0.111579384,37774,0,0,0,0,,,0.035770636,1,,,Low (10-30%),Target (<36%),3–5%,No debt,2001-2500,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,764,1,0,0,499,0.518930605,29942,0,1,12346,0,,680,0.016665553,1,Good,671-680,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),501-1000,0
0,24,0,0,0,0,0,0,0,0,0,0,0,1,2283,0,1,0,790,0.121727618,21718,0,1,16483,0,,655,0.036375357,1,Fair,651-660,Low (10-30%),Target (<36%),3–5%,Very High (>15K),2001-2500,0
1,24,0,0,1,0,0,1,0,1,0,0,0,0,1504,2,1,0,188,0.159750932,49915,0,0,0,1,,,0.003766403,1,,,Low (10-30%),Target (<36%),<1%,No debt,1501-2000,1
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2508,2,1,1,378.4,0.201295703,35138,0,0,0,0,,,0.010768968,1,,,Low (10-30%),Target (<36%),1–3%,No debt,>2500,0
0,23,0,0,0,0,0,1,0,0,1,0,1,0,298,2,1,1,622,0.277214069,49129,0,1,6308,0,,539,0.012660547,1,Poor,531-540,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),<500,0
0,25,0,0,0,0,0,0,0,1,1,0,0,0,1603,3,2,0,664,0.391352849,49869,0,0,0,0,,593,0.013314885,1,Fair,591-600,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
0,25,0,0,0,0,0,0,1,0,0,0,0,0,1198,0,0,1,207,0.255632467,37729,0,0,0,0,,562,0.005486496,1,Poor,561-570,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
0,21,0,0,1,0,0,0,0,1,0,1,1,0,1001,0,2,0,605.6,0.34115577,25296,0,0,0,0,,556,0.023940544,1,Poor,551-560,Moderate (30-60%),Target (<36%),1–3%,No debt,1001-1500,0
0,25,0,0,1,0,0,1,0,1,1,0,0,1,2424,1,2,0,99,0.264381184,39996,0,0,0,0,,582,0.002475248,1,Fair,581-590,Low (10-30%),Target (<36%),<1%,No debt,2001-2500,0
1,21,0,0,1,0,0,0,0,1,0,1,0,1,436,2,0,0,51.2,0.330575855,39662,0,1,8992.2,1,,,0.001290908,1,,,Moderate (30-60%),Target (<36%),<1%,Moderate (5K–10K),<500,1
0,25,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,110,0,48931,0,0,0,0,,655,0.002248064,1,Fair,651-660,Very Low (<10%),Target (<36%),<1%,No debt,<500,0
1,18,0,0,0,0,0,0,0,1,0,1,0,1,2119,1,0,1,1424,0.023867625,46008,1,0,0,0,,,0.030951139,1,,,Very Low (<10%),Target (<36%),3–5%,No debt,2001-2500,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2075,3,1,0,352,0.261710026,50592,0,0,0,0,,,0.006957622,1,,,Low (10-30%),Target (<36%),<1%,No debt,2001-2500,0
0,25,0,0,0,0,0,1,0,0,1,0,0,1,563,0,2,0,731,0.139432306,34721,0,0,0,0,,501,0.021053541,1,Poor,501-510,Low (10-30%),Target (<36%),1–3%,No debt,501-1000,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,209,3,3,0,204,0.515815671,33168,0,1,15050,0,,,0.006150507,1,,,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),<500,0
1,20,0,0,0,0,0,1,0,0,1,0,0,0,2226,0,1,0,558.4,0.447469616,37202,0,1,1916.6,0,,,0.015009946,1,,,Moderate (30-60%),Target (<36%),1–3%,Low (1K–5K),2001-2500,0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,2766,2,1,0,710,0.442993482,20130,0,1,4796,0,,,0.03527074,1,,,Moderate (30-60%),Target (<36%),3–5%,Low (1K–5K),>2500,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,315,3,3,0,702.4,0.580216074,33473,1,1,14608.3,0,,602,0.020984077,1,Fair,601-610,Moderate (30-60%),Target (<36%),1–3%,High (10K–15K),<500,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,697,3,2,1,1649,0.161445102,52315,0,1,3365,0,,561,0.031520596,1,Poor,561-570,Low (10-30%),Target (<36%),3–5%,Low (1K–5K),501-1000,0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1576,0,1,0,12,0.317809033,25174,0,0,0,0,,,0.000476682,1,,,Moderate (30-60%),Target (<36%),<1%,No debt,1501-2000,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1489,3,1,1,598.4,0.15021328,24572,0,0,0,0,,,0.024352922,1,,,Low (10-30%),Target (<36%),1–3%,No debt,1001-1500,0
0,20,0,0,0,0,0,1,0,1,0,0,0,0,604,2,1,0,85.6,0.586232615,38881,1,1,15988.7,0,,679,0.002201589,1,Good,671-680,Moderate (30-60%),Target (<36%),<1%,Very High (>15K),501-1000,0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,2655,0,2,0,534,0,32349,0,0,0,0,,552,0.016507465,1,Poor,551-560,Very Low (<10%),Target (<36%),1–3%,No debt,>2500,0
0,22,0,0,0,0,0,0,0,1,0,0,0,0,463,1,1,0,668,0.363112143,23800,0,0,0,0,,536,0.028067227,1,Poor,531-540,Moderate (30-60%),Target (<36%),1–3%,No debt,<500,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1680,0,0,0,778.4,0.572506011,39752,1,0,0,0,,,0.019581405,1,,,Moderate (30-60%),Target (<36%),1–3%,No debt,1501-2000,0
1,21,0,0,0,0,0,0,0,0,0,0,1,0,1421,0,2,0,588,0.126766637,30682,0,1,2545.2,0,,,0.019164331,1,,,Low (10-30%),Target (<36%),1–3%,Low (1K–5K),1001-1500,0
0,19,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,0,0,156,0.18389621,29641,1,1,3152.8,0,,527,0.00526298,1,Poor,521-530,Low (10-30%),Target (<36%),<1%,Low (1K–5K),1501-2000,0
0,23,0,0,0,0,0,0,1,0,0,0,1,0,2846,0,1,1,1372,0.049041757,22904,1,1,6526,0,,502,0.0599022,1,Poor,501-510,Very Low (<10%),Target (<36%),5–7%,Moderate (5K–10K),>2500,0
1,22,0,0,0,0,0,1,0,0,0,0,0,0,691,1,1,0,414,0.173140481,20021,0,1,5106,0,,,0.020678288,1,,,Low (10-30%),Target (<36%),1–3%,Moderate (5K–10K),501-1000,0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,143,2,0,0,646.4,0.134422402,51635,1,0,0,1,,,0.01251864,1,,,Low (10-30%),Target (<36%),1–3%,No debt,<500,1
0,22,0,0,1,0,0,0,1,1,1,1,0,0,1738,0,1,1,1410,0.267121594,54609,1,0,0,0,,620,0.02581992,1,Fair,611-620,Low (10-30%),Target (<36%),1–3%,No debt,1501-2000,0
1,18,0,0,0,0,0,1,0,0,1,0,0,0,1318,0,2,0,53.6,0.229994561,40470,1,0,0,0,,,0.001324438,1,,,Low (10-30%),Target (<36%),<1%,No debt,1001-1500,0
